state,action,reward,next_state,done
"[2.72710050e-01 1.07177298e+00 0.00000000e+00 0.00000000e+00
 9.00000000e+00 2.00000000e+00 0.00000000e+00 6.75406885e-03
 9.46560620e-01 9.84125976e-01 0.00000000e+00]",9.0,0.492062988093972,"[ 0.27271005 -0.66061869  0.          0.         11.          4.
  1.          0.71770868  1.61900208 -1.01613007  1.        ]",0
"[ 0.27271005 -0.66061869  0.          0.         11.          4.
  1.          0.71770868  1.61900208 -1.01613007  1.        ]",11.0,0.49193496351272803,"[ 2.72710050e-01  1.26426095e+00  2.00000000e+00  0.00000000e+00
  1.10000000e+01  1.00000000e+00  1.00000000e+00  6.75406885e-03
 -5.58427410e-01  9.84125976e-01  2.00000000e+00]",0
"[ 2.72710050e-01  1.26426095e+00  2.00000000e+00  0.00000000e+00
  1.10000000e+01  1.00000000e+00  1.00000000e+00  6.75406885e-03
 -5.58427410e-01  9.84125976e-01  2.00000000e+00]",11.0,2.4920629880939718,"[ 2.72710050e-01  1.26426095e+00  2.00000000e+00  0.00000000e+00
  1.10000000e+01  1.00000000e+00  1.00000000e+00  6.75406885e-03
 -5.58427410e-01  9.84125976e-01  2.00000000e+00]",1
"[ 0.28993475  0.68679705  0.          0.         36.          1.
  3.          1.4286633   1.59978947  0.98412598  0.        ]",36.0,0.492062988093972,"[ 0.28993475 -0.46813073  0.          1.         26.          0.
  0.          0.71770868 -0.2510256   0.98412598  0.        ]",0
"[ 0.28993475 -0.46813073  0.          1.         26.          0.
  0.          0.71770868 -0.2510256   0.98412598  0.        ]",26.0,0.492062988093972,"[ 2.89934749e-01  1.26426095e+00  2.00000000e+00  1.00000000e+00
  4.20000000e+01  3.00000000e+00  0.00000000e+00  6.75406885e-03
 -1.39737818e+00  9.84125976e-01  2.00000000e+00]",0
"[ 2.89934749e-01  1.26426095e+00  2.00000000e+00  1.00000000e+00
  4.20000000e+01  3.00000000e+00  0.00000000e+00  6.75406885e-03
 -1.39737818e+00  9.84125976e-01  2.00000000e+00]",42.0,2.4920629880939718,"[ 0.28993475  0.49430909  2.          0.         17.          3.
  2.          1.4286633   1.38845072  0.98412598  2.        ]",0
"[ 0.28993475  0.49430909  2.          0.         17.          3.
  2.          1.4286633   1.38845072  0.98412598  2.        ]",17.0,2.4920629880939718,"[ 0.28993475  0.49430909  2.          2.         28.          3.
  0.         -0.70420055  1.23474982  0.98412598  2.        ]",0
"[ 0.28993475  0.49430909  2.          2.         28.          3.
  0.         -0.70420055  1.23474982  0.98412598  2.        ]",28.0,2.4920629880939718,"[ 0.28993475  0.30182113  0.          1.         38.          4.
  2.         -1.41515516  0.98498585  0.98412598  0.        ]",0
"[ 0.28993475  0.30182113  0.          1.         38.          4.
  2.         -1.41515516  0.98498585  0.98412598  0.        ]",38.0,0.492062988093972,"[ 0.28993475 -0.46813073  1.          1.         19.          4.
  1.         -0.70420055 -1.17963523 -1.01613007  1.        ]",0
"[ 0.28993475 -0.46813073  1.          1.         19.          4.
  1.         -0.70420055 -1.17963523 -1.01613007  1.        ]",19.0,0.49193496351272803,"[ 0.28993475 -0.85310666  0.          1.         28.          0.
  3.          1.4286633  -0.31506764  0.98412598  2.        ]",0
"[ 0.28993475 -0.85310666  0.          1.         28.          0.
  3.          1.4286633  -0.31506764  0.98412598  2.        ]",28.0,2.4920629880939718,"[ 0.28993475  0.30182113  2.          2.         33.          0.
  2.         -0.70420055  1.59338526  0.98412598  2.        ]",0
"[ 0.28993475  0.30182113  2.          2.         33.          0.
  2.         -0.70420055  1.59338526  0.98412598  2.        ]",33.0,2.4920629880939718,"[ 0.28993475 -1.43057055  2.          0.          6.          4.
  2.          0.00675407 -0.6929157   0.98412598  2.        ]",0
"[ 0.28993475 -1.43057055  2.          0.          6.          4.
  2.          0.00675407 -0.6929157   0.98412598  2.        ]",6.0,2.4920629880939718,"[ 0.28993475  0.87928502  2.          2.         10.          4.
  3.         -1.41515516 -0.68010729  0.98412598  0.        ]",0
"[ 0.28993475  0.87928502  2.          2.         10.          4.
  3.         -1.41515516 -0.68010729  0.98412598  0.        ]",10.0,0.492062988093972,"[ 0.28993475 -1.04559462  2.          1.         31.          4.
  1.         -0.70420055 -0.32147185 -1.01613007  1.        ]",0
"[ 0.28993475 -1.04559462  2.          1.         31.          4.
  1.         -0.70420055 -0.32147185 -1.01613007  1.        ]",31.0,0.49193496351272803,"[ 0.28993475 -1.62305851  1.          1.         21.          0.
  3.          0.71770868  1.72787355  0.98412598  0.        ]",0
"[ 0.28993475 -1.62305851  1.          1.         21.          0.
  3.          0.71770868  1.72787355  0.98412598  0.        ]",21.0,0.492062988093972,"[ 0.28993475 -0.66061869  2.          1.          7.          3.
  0.         -0.70420055 -1.59590852  0.98412598  2.        ]",0
"[ 0.28993475 -0.66061869  2.          1.          7.          3.
  0.         -0.70420055 -1.59590852  0.98412598  2.        ]",7.0,2.4920629880939718,"[ 0.28993475 -0.66061869  2.          1.          7.          3.
  0.         -0.70420055 -1.59590852  0.98412598  2.        ]",1
"[3.07159448e-01 1.45674891e+00 0.00000000e+00 1.00000000e+00
 3.40000000e+01 2.00000000e+00 1.00000000e+00 6.75406885e-03
 1.55496004e+00 9.84125976e-01 0.00000000e+00]",34.0,0.492062988093972,"[ 0.30715945  0.10933316  0.          1.          7.          1.
  0.          1.4286633   1.61259788 -1.01613007  1.        ]",0
"[ 0.30715945  0.10933316  0.          1.          7.          1.
  0.          1.4286633   1.61259788 -1.01613007  1.        ]",7.0,0.49193496351272803,"[ 0.30715945  1.26426095  1.          1.         45.          0.
  3.          0.71770868 -1.52546227 -1.01613007  1.        ]",0
"[ 0.30715945  1.26426095  1.          1.         45.          0.
  3.          0.71770868 -1.52546227 -1.01613007  1.        ]",45.0,0.49193496351272803,"[ 0.30715945  1.07177298  0.          2.         34.          4.
  0.          0.71770868 -1.70477999  0.98412598  0.        ]",0
"[ 0.30715945  1.07177298  0.          2.         34.          4.
  0.          0.71770868 -1.70477999  0.98412598  0.        ]",34.0,0.492062988093972,"[ 0.30715945 -0.66061869  0.          2.         27.          2.
  3.          1.4286633  -0.32147185 -1.01613007  1.        ]",0
"[ 0.30715945 -0.66061869  0.          2.         27.          2.
  3.          1.4286633  -0.32147185 -1.01613007  1.        ]",27.0,0.49193496351272803,"[ 0.30715945 -0.0831548   0.          0.         25.          0.
  2.          0.71770868 -0.72493672  0.98412598  0.        ]",0
"[ 0.30715945 -0.0831548   0.          0.         25.          0.
  2.          0.71770868 -0.72493672  0.98412598  0.        ]",25.0,0.492062988093972,"[ 0.30715945 -0.0831548   1.          1.         34.          0.
  2.          1.4286633   0.16524769  0.98412598  2.        ]",0
"[ 0.30715945 -0.0831548   1.          1.         34.          0.
  2.          1.4286633   0.16524769  0.98412598  2.        ]",34.0,2.4920629880939718,"[ 0.30715945 -0.27564276  1.          0.         24.          2.
  1.         -1.41515516  1.2027288   0.98412598  2.        ]",0
"[ 0.30715945 -0.27564276  1.          0.         24.          2.
  1.         -1.41515516  1.2027288   0.98412598  2.        ]",24.0,2.4920629880939718,"[ 0.30715945 -0.27564276  0.          1.         21.          4.
  1.         -1.41515516  0.84409335 -1.01613007  1.        ]",0
"[ 0.30715945 -0.27564276  0.          1.         21.          4.
  1.         -1.41515516  0.84409335 -1.01613007  1.        ]",21.0,0.49193496351272803,"[ 0.30715945  0.49430909  1.          0.         23.          3.
  3.         -1.41515516  0.46624529  0.98412598  0.        ]",0
"[ 0.30715945  0.49430909  1.          0.         23.          3.
  3.         -1.41515516  0.46624529  0.98412598  0.        ]",23.0,0.492062988093972,"[ 0.30715945  0.68679705  0.          0.         23.          4.
  1.          0.71770868  0.07558882  0.98412598  2.        ]",0
"[ 0.30715945  0.68679705  0.          0.         23.          4.
  1.          0.71770868  0.07558882  0.98412598  2.        ]",23.0,2.4920629880939718,"[ 0.30715945  1.45674891  1.          2.          9.          2.
  2.          1.4286633   1.72787355 -1.01613007  1.        ]",0
"[ 0.30715945  1.45674891  1.          2.          9.          2.
  2.          1.4286633   1.72787355 -1.01613007  1.        ]",9.0,0.49193496351272803,"[ 0.30715945  0.30182113  1.          0.         34.          1.
  2.         -0.70420055  1.65742731  0.98412598  2.        ]",0
"[ 0.30715945  0.30182113  1.          0.         34.          1.
  2.         -0.70420055  1.65742731  0.98412598  2.        ]",34.0,2.4920629880939718,"[ 0.30715945  0.30182113  1.          0.         34.          1.
  2.         -0.70420055  1.65742731  0.98412598  2.        ]",1
"[ 0.32438415 -1.23808258  2.          1.         13.          4.
  0.          0.71770868 -0.46876855  0.98412598  2.        ]",13.0,2.4920629880939718,"[ 0.32438415 -1.23808258  0.          0.         35.          1.
  0.         -0.70420055 -0.14215412 -1.01613007  1.        ]",0
"[ 0.32438415 -1.23808258  0.          0.         35.          1.
  0.         -0.70420055 -0.14215412 -1.01613007  1.        ]",35.0,0.49193496351272803,"[ 0.32438415  1.64923687  0.          2.         30.          1.
  2.          0.71770868  1.13228255  0.98412598  0.        ]",0
"[ 0.32438415  1.64923687  0.          2.         30.          1.
  2.          0.71770868  1.13228255  0.98412598  0.        ]",30.0,0.492062988093972,"[ 0.32438415 -1.43057055  0.          1.         42.          2.
  0.          1.4286633  -0.82740399 -1.01613007  1.        ]",0
"[ 0.32438415 -1.43057055  0.          1.         42.          2.
  0.          1.4286633  -0.82740399 -1.01613007  1.        ]",42.0,0.49193496351272803,"[ 3.24384147e-01 -8.53106655e-01  0.00000000e+00  1.00000000e+00
  3.80000000e+01  3.00000000e+00  1.00000000e+00  6.75406885e-03
  4.35678024e-02 -1.01613007e+00  1.00000000e+00]",0
"[ 3.24384147e-01 -8.53106655e-01  0.00000000e+00  1.00000000e+00
  3.80000000e+01  3.00000000e+00  1.00000000e+00  6.75406885e-03
  4.35678024e-02 -1.01613007e+00  1.00000000e+00]",38.0,0.49193496351272803,"[ 3.24384147e-01 -8.53106655e-01  0.00000000e+00  1.00000000e+00
  3.80000000e+01  3.00000000e+00  1.00000000e+00  6.75406885e-03
  4.35678024e-02 -1.01613007e+00  1.00000000e+00]",1
"[ 3.41608847e-01 -1.62305851e+00  2.00000000e+00  1.00000000e+00
  2.80000000e+01  2.00000000e+00  0.00000000e+00  6.75406885e-03
 -5.45619001e-01  9.84125976e-01  2.00000000e+00]",28.0,2.4920629880939718,"[ 0.34160885  1.64923687  0.          0.         27.          1.
  3.          1.4286633   0.84409335  0.98412598  0.        ]",0
"[ 0.34160885  1.64923687  0.          0.         27.          1.
  3.          1.4286633   0.84409335  0.98412598  0.        ]",27.0,0.492062988093972,"[ 0.34160885 -0.46813073  1.          0.          8.          3.
  1.          0.71770868 -0.1037289   0.98412598  0.        ]",0
"[ 0.34160885 -0.46813073  1.          0.          8.          3.
  1.          0.71770868 -0.1037289   0.98412598  0.        ]",8.0,0.492062988093972,"[ 0.34160885  1.26426095  2.          0.         40.          0.
  1.         -0.70420055  0.81847653  0.98412598  2.        ]",0
"[ 0.34160885  1.26426095  2.          0.         40.          0.
  1.         -0.70420055  0.81847653  0.98412598  2.        ]",40.0,2.4920629880939718,"[ 0.34160885 -1.23808258  1.          2.          9.          3.
  2.          1.4286633   1.40766334 -1.01613007  1.        ]",0
"[ 0.34160885 -1.23808258  1.          2.          9.          3.
  2.          1.4286633   1.40766334 -1.01613007  1.        ]",9.0,0.49193496351272803,"[ 0.34160885  1.07177298  0.          0.         20.          0.
  3.          0.71770868  1.30519607 -1.01613007  1.        ]",0
"[ 0.34160885  1.07177298  0.          0.         20.          0.
  3.          0.71770868  1.30519607 -1.01613007  1.        ]",20.0,0.49193496351272803,"[ 0.34160885  0.49430909  0.          1.          5.          1.
  0.         -1.41515516  0.10760985  0.98412598  0.        ]",0
"[ 0.34160885  0.49430909  0.          1.          5.          1.
  0.         -1.41515516  0.10760985  0.98412598  0.        ]",5.0,0.492062988093972,"[ 0.34160885 -0.66061869  1.          2.         15.          0.
  2.         -0.70420055  1.47810958 -1.01613007  1.        ]",0
"[ 0.34160885 -0.66061869  1.          2.         15.          0.
  2.         -0.70420055  1.47810958 -1.01613007  1.        ]",15.0,0.49193496351272803,"[ 0.34160885 -0.85310666  0.          1.          6.          4.
  2.          1.4286633  -0.67370309 -1.01613007  1.        ]",0
"[ 0.34160885 -0.85310666  0.          1.          6.          4.
  2.          1.4286633  -0.67370309 -1.01613007  1.        ]",6.0,0.49193496351272803,"[ 0.34160885  0.87928502  1.          2.         12.          4.
  1.          1.4286633  -0.32787605 -1.01613007  1.        ]",0
"[ 0.34160885  0.87928502  1.          2.         12.          4.
  1.          1.4286633  -0.32787605 -1.01613007  1.        ]",12.0,0.49193496351272803,"[ 0.34160885 -0.66061869  1.          0.         15.          2.
  2.         -1.41515516 -1.60871693  0.98412598  2.        ]",0
"[ 0.34160885 -0.66061869  1.          0.         15.          2.
  2.         -1.41515516 -1.60871693  0.98412598  2.        ]",15.0,2.4920629880939718,"[ 0.34160885  0.10933316  2.          0.         40.          2.
  1.         -0.70420055 -1.69837579  0.98412598  2.        ]",0
"[ 0.34160885  0.10933316  2.          0.         40.          2.
  1.         -0.70420055 -1.69837579  0.98412598  2.        ]",40.0,2.4920629880939718,"[ 0.34160885  0.10933316  2.          0.         40.          2.
  1.         -0.70420055 -1.69837579  0.98412598  2.        ]",1
"[ 0.35883355 -0.27564276  2.          1.          8.          2.
  1.          1.4286633   1.209133   -1.01613007  1.        ]",8.0,0.49193496351272803,"[ 0.35883355  0.68679705  1.          2.         35.          2.
  1.         -0.70420055 -0.88504183 -1.01613007  1.        ]",0
"[ 0.35883355  0.68679705  1.          2.         35.          2.
  1.         -0.70420055 -0.88504183 -1.01613007  1.        ]",35.0,0.49193496351272803,"[ 0.35883355  1.64923687  2.          1.          7.          2.
  3.          0.71770868 -1.20525205  0.98412598  2.        ]",0
"[ 0.35883355  1.64923687  2.          1.          7.          2.
  3.          0.71770868 -1.20525205  0.98412598  2.        ]",7.0,2.4920629880939718,"[ 3.58833546e-01 -1.43057055e+00  1.00000000e+00  1.00000000e+00
  2.00000000e+01  1.00000000e+00  3.00000000e+00  1.42866330e+00
  1.79509849e-02  9.84125976e-01  2.00000000e+00]",0
"[ 3.58833546e-01 -1.43057055e+00  1.00000000e+00  1.00000000e+00
  2.00000000e+01  1.00000000e+00  3.00000000e+00  1.42866330e+00
  1.79509849e-02  9.84125976e-01  2.00000000e+00]",20.0,2.4920629880939718,"[ 0.35883355  1.64923687  1.          2.         14.          1.
  3.         -0.70420055 -0.87223342 -1.01613007  1.        ]",0
"[ 0.35883355  1.64923687  1.          2.         14.          1.
  3.         -0.70420055 -0.87223342 -1.01613007  1.        ]",14.0,0.49193496351272803,"[ 3.58833546e-01 -6.60618691e-01  1.00000000e+00  2.00000000e+00
  2.80000000e+01  1.00000000e+00  3.00000000e+00  6.75406885e-03
 -4.62364344e-01  9.84125976e-01  2.00000000e+00]",0
"[ 3.58833546e-01 -6.60618691e-01  1.00000000e+00  2.00000000e+00
  2.80000000e+01  1.00000000e+00  3.00000000e+00  6.75406885e-03
 -4.62364344e-01  9.84125976e-01  2.00000000e+00]",28.0,2.4920629880939718,"[ 0.35883355 -0.0831548   0.          2.         28.          0.
  2.          1.4286633   1.58698106 -1.01613007  1.        ]",0
"[ 0.35883355 -0.0831548   0.          2.         28.          0.
  2.          1.4286633   1.58698106 -1.01613007  1.        ]",28.0,0.49193496351272803,"[ 0.35883355 -0.0831548   0.          2.         28.          0.
  2.          1.4286633   1.58698106 -1.01613007  1.        ]",1
